"Länskod","Kommunkod","Nivå 1","Nivå 2","Nivå 3","Nivå 4","Totalt, andel svar, procent","Enskild","Offentlig","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F16","F17","F18","F19","F20","F21","F22","F23","F25","F27","F24"
"20","2034","Orsagården","","","","60% - 80%","0","100","10","43","23","80","70","75","60","74","61","84","67","61","100","79","95","90","67","39","29","82","63","94","30","95","78"
"20","2039","Furuvägen","","","","20% - 40%","0","100","40","33","20","100","78","80","78","100","89","100","x","50","89","86","100","100","63","56","50","100","100","100","44","100","100"
"20","2039","Tallbacken","","","","40% - 60%","0","100","30","33","0","100","70","50","43","78","67","60","56","40","80","50","89","90","50","44","50","70","57","78","30","100","80"
"20","2061","Allégården","","","","40% - 60%","0","100","0","38","13","x","57","13","25","86","x","63","x","43","88","75","88","x","x","14","25","43","x","71","43","x","71"
"20","2061","Hedgården","","","","40% - 60%","0","100","21","36","29","91","50","71","67","79","50","71","69","69","93","75","86","86","67","62","64","79","60","79","79","91","86"
"20","2061","Munkbogården","","","","40% - 60%","0","100","30","50","30","100","50","56","56","70","80","80","40","80","90","89","90","90","38","50","33","90","x","88","56","x","88"
"20","2062","Björkudden","","","","40% - 60%","0","100","14","14","7","91","50","42","50","33","40","50","11","44","92","50","75","69","50","23","9","80","36","75","21","82","54"
"20","2062","Emmagården","","","","40% - 60%","0","100","29","36","21","100","77","100","75","100","100","100","x","63","100","100","100","100","90","55","50","90","50","100","67","100","92"
"20","2062","Juntgården","","","","40% - 60%","0","100","29","57","71","100","71","71","x","86","100","100","86","86","100","100","100","100","x","x","43","71","x","86","57","100","100"
"20","2062","Stenudden","","","","40% - 60%","0","100","18","30","0","75","60","78","78","67","67","73","43","56","90","75","90","90","88","67","22","63","x","91","45","88","80"
"20","2062","Strömsgården","","","","40% - 60%","0","100","44","22","33","x","78","78","88","89","100","78","x","x","100","75","100","100","43","88","x","100","x","89","56","100","78"
"20","2062","Tomtebogården","","","","40% - 60%","100","0","13","27","20","x","64","29","30","73","77","43","43","63","93","63","79","64","50","18","25","83","22","71","43","75","50"
"20","2080","Bjursåsgården","","","","60% - 80%","0","100","15","54","0","88","83","92","83","92","91","82","63","64","92","92","100","100","70","82","33","91","82","100","58","100","91"
"20","2080","Daljunkaregården","","","","60% - 80%","100","0","35","44","27","95","80","65","80","71","62","96","87","92","100","100","100","100","91","88","38","85","73","96","80","81","100"
"20","2080","Gruvrisgården","","","","60% - 80%","0","100","27","27","9","100","91","60","44","91","70","67","50","64","91","73","91","82","50","36","20","60","22","91","64","88","82"
"20","2080","Herrhagsgården","","","","40% - 60%","0","100","17","21","39","93","69","52","63","81","68","74","40","60","83","79","86","72","61","54","36","73","70","79","33","100","73"
"20","2080","Hälsingebacken","","","","40% - 60%","0","100","18","38","9","75","45","43","57","59","50","55","29","58","91","65","77","71","14","57","32","64","56","77","48","53","55"
"20","2080","Korsnäsgården","","","","40% - 60%","100","0","31","42","15","82","67","69","77","55","44","67","43","70","83","82","77","83","56","50","40","67","38","83","46","89","75"
"20","2080","Källegården","","","","40% - 60%","0","100","42","46","8","100","92","83","82","85","62","77","36","69","100","85","92","100","55","73","40","92","70","100","54","100","92"
"20","2080","Kårebacken","","","","40% - 60%","0","100","60","53","47","77","87","93","92","86","85","86","78","70","93","90","93","92","62","57","46","92","63","93","53","93","93"
"20","2080","Lustigknopp","","","","40% - 60%","0","100","0","38","0","71","73","42","63","58","67","82","x","x","100","70","91","92","43","17","14","78","43","100","18","82","67"
"20","2080","Lyssfallet","","","","40% - 60%","0","100","42","77","23","100","85","83","83","83","82","91","56","64","92","90","100","100","70","64","45","67","70","91","50","89","91"
"20","2080","Norshöjden","","","","20% - 40%","100","0","40","53","10","93","83","50","62","67","68","67","64","43","94","92","89","79","71","67","43","81","83","83","65","86","84"
"20","2080","Skoghem","","","","40% - 60%","0","100","17","55","8","100","80","80","100","91","82","55","58","64","92","75","83","92","100","73","33","83","78","83","54","89","83"
"20","2080","Örjesbogården","","","","20% - 40%","0","100","14","x","14","x","x","x","x","100","71","x","x","x","86","57","100","100","x","86","x","x","x","86","x","x","100"
"20","2081","Ekoxen","","","","40% - 60%","0","100","20","50","9","x","78","78","11","80","71","86","x","x","90","x","89","89","x","20","11","89","38","80","40","89","78"
"20","2081","Hessegården","","","","40% - 60%","0","100","41","47","35","100","82","76","94","79","79","93","56","82","100","92","93","87","46","82","50","92","73","93","44","88","81"
"20","2081","Hällsjöhemmet","","","","40% - 60%","0","100","18","43","13","92","85","71","52","68","62","62","43","54","97","86","84","89","50","54","41","81","74","67","41","87","78"
"20","2081","Hällsjöhemmet","Hällsjöhemmet plan 2","","","20% - 40%","0","100","10","40","10","x","89","44","57","67","57","78","x","57","100","100","90","89","43","44","78","80","89","70","40","86","80"
"20","2081","Hällsjöhemmet","Hällsjöhemmet plan 3","","","40% - 60%","0","100","18","40","9","x","75","57","x","56","x","40","x","25","91","71","64","80","x","14","20","86","x","56","18","91","55"
"20","2081","Hällsjöhemmet","Hällsjöhemmet plan 4","","","60% - 80%","0","100","24","47","18","93","88","93","67","75","69","67","50","69","100","87","94","94","56","83","33","79","67","71","56","85","94"
"20","2081","Kungsljuset","","","","60% - 80%","0","100","30","33","26","100","65","71","87","68","70","77","40","75","96","83","100","87","77","83","17","74","61","84","31","100","88"
"20","2081","Tunagården","","","","60% - 80%","0","100","31","38","24","87","72","52","67","69","67","79","40","71","100","88","96","93","73","60","35","61","48","79","45","100","86"
"20","2081","Åkershem","","","","40% - 60%","0","100","18","33","21","86","68","50","63","58","57","53","39","55","84","75","88","78","75","47","19","74","58","73","37","80","70"
"20","2082","Enbackagården","","","","60% - 80%","0","100","17","27","13","87","77","67","57","73","65","67","44","67","82","71","77","73","63","76","25","65","28","75","43","74","73"
"20","2082","Fågelsången","","","","40% - 60%","0","100","33","50","33","100","88","78","60","82","88","82","50","80","94","88","100","100","75","56","76","87","50","88","56","86","94"
"20","2082","Skedvigården","","","","40% - 60%","0","100","13","50","0","100","100","75","63","75","88","88","50","63","100","50","100","88","50","50","0","75","43","88","25","x","100"
"20","2083","Granen","","","","20% - 40%","0","100","25","38","13","x","63","63","x","63","14","43","x","71","88","57","63","71","57","14","13","57","x","50","25","x","75"
"20","2083","Munkbohemmet","","","","60% - 80%","0","100","37","47","16","100","95","74","79","90","79","80","78","70","100","90","100","95","84","65","33","75","47","90","48","92","95"
"20","2083","Norden","","","","20% - 40%","0","100","8","25","8","100","73","91","67","91","67","83","71","70","100","100","100","100","55","50","30","88","50","100","50","100","83"
"20","2083","Vinstragården","","","","40% - 60%","0","100","18","27","9","100","64","33","50","82","45","82","64","40","100","90","100","89","57","57","0","86","44","100","45","x","90"
"20","2084","Baldersgården","","","","40% - 60%","0","100","0","23","8","91","64","33","50","77","73","75","38","64","100","67","77","83","36","38","17","70","x","92","23","89","54"
"20","2084","Björkhagen","","","","40% - 60%","0","100","44","53","19","77","81","88","81","86","77","87","64","79","100","79","93","100","85","47","42","85","67","93","56","93","80"
"20","2084","Björkhagen","Konvaljen","","","60% - 80%","0","100","43","71","29","x","100","100","86","x","x","100","x","100","100","86","100","100","x","x","x","x","x","86","71","x","100"
"20","2084","Framnäs","","","","60% - 80%","0","100","64","73","27","91","91","91","50","91","60","80","67","60","91","80","91","91","70","100","33","88","75","100","45","75","82"
"20","2084","Framnäs","Solsidan","","","60% - 80%","0","100","71","86","14","86","86","86","x","100","x","x","x","71","100","x","100","100","x","x","x","x","x","100","29","x","100"
"20","2084","Skogsgläntan","","","","40% - 60%","0","100","33","52","11","70","88","63","69","76","61","83","50","75","92","95","96","96","59","71","35","81","47","92","48","86","88"
"20","2084","Skogsgläntan","Tallen","","","60% - 80%","0","100","50","50","13","x","100","63","57","100","x","88","x","x","88","100","100","100","71","71","38","86","x","100","63","86","86"
"20","2084","Strömsnäs","","","","60% - 80%","0","100","43","71","14","x","x","x","29","86","71","71","x","57","100","x","71","100","x","29","86","x","x","86","71","x","86"
"20","2084","Tallbacken","","","","60% - 80%","0","100","21","32","11","71","59","67","58","59","50","39","50","54","89","73","88","82","54","53","13","73","67","82","32","89","71"
"20","2084","Tallbacken","Hyttan","","","60% - 80%","0","100","38","63","0","x","63","75","x","75","38","25","x","x","88","x","100","88","71","50","25","86","75","75","38","x","75"
"20","2084","Tallbacken","Höjden","","","60% - 80%","0","100","14","0","14","x","x","x","x","x","x","x","x","x","86","x","x","x","x","x","x","x","x","x","43","x","x"
"20","2085","Särskilt boende","","","","40% - 60%","0","100","31","47","13","94","70","67","61","73","67","80","49","61","96","83","87","93","59","55","30","70","48","87","48","91","91"
"20","2085","Särskilt boende","Biskopsgården","","","40% - 60%","0","100","0","56","22","x","56","50","14","88","50","75","43","57","100","x","89","100","0","22","22","86","x","100","33","86","78"
"20","2085","Särskilt boende","Granliden","","","60% - 80%","0","100","36","57","7","100","85","76","50","79","74","80","48","70","100","100","89","90","83","50","39","63","21","93","45","91","93"
"20","2085","Särskilt boende","Skogen","","","20% - 40%","0","100","44","63","13","100","85","71","73","69","83","86","x","56","93","70","86","93","64","73","42","92","92","88","56","93","100"
"20","2085","Särskilt boende","Solgärde","","","40% - 60%","0","100","21","32","16","93","61","63","67","67","59","76","38","47","94","86","94","100","54","31","15","50","43","71","59","94","93"
"20","2085","Särskilt boende","Solsidan","","","40% - 60%","0","100","42","33","17","89","58","55","75","50","50","73","33","67","92","73","67","83","44","73","17","75","50","83","33","80","83"
"20","2085","Särskilt boende med hemtjänst","","","","60% - 80%","0","100","15","51","21","93","80","54","44","86","76","63","32","58","93","80","94","86","61","64","32","78","61","86","54","84","86"
"20","2085","Särskilt boende med hemtjänst","Kvarngatan","","","60% - 80%","0","100","14","62","24","87","70","23","33","x","x","53","25","69","95","81","90","90","55","69","32","80","50","95","40","86","89"
"20","2085","Särskilt boende med hemtjänst","Milan","","","60% - 80%","0","100","21","54","25","92","89","82","59","88","92","89","52","71","96","91","100","92","78","80","38","76","64","93","73","93","93"
"20","2085","Särskilt boende med hemtjänst","Ängsgården","","","40% - 60%","0","100","5","37","11","100","78","33","33","84","58","37","12","37","84","65","88","74","41","39","22","79","69","68","42","70","72"
"21","2101","Bysjöstrand","","","","60% - 80%","0","100","41","36","26","97","84","71","71","78","69","81","58","62","98","84","87","84","86","60","36","78","63","76","42","94","84"
"21","2101","Bysjöstrand","Demensboende","","","40% - 60%","0","100","14","29","21","92","85","64","62","83","67","67","56","60","100","91","77","82","75","58","30","83","64","82","46","100","83"
"21","2101","Bysjöstrand","Övrigt boende","","","60% - 80%","0","100","56","40","28","100","83","75","76","76","70","88","58","63","96","81","92","85","90","61","39","76","63","73","40","90","84"
"21","2104","Hantverkarn","","","","40% - 60%","0","100","27","36","27","100","82","45","45","55","67","55","89","60","100","80","90","91","78","50","36","82","44","82","50","x","82"
"21","2104","Hesselgrenska","","","","20% - 40%","0","100","9","18","0","100","67","64","78","63","71","90","x","75","89","x","80","75","43","45","10","67","38","89","45","78","67"
"21","2104","Persgården","","","","60% - 80%","0","100","21","29","14","100","69","36","36","86","54","50","27","55","85","67","86","92","67","31","38","83","29","79","38","70","79"
"21","2104","Spelmannen","","","","60% - 80%","0","100","20","30","10","100","63","56","40","68","72","79","19","47","95","76","78","75","32","40","26","74","33","83","40","71","70"
"21","2121","Backa","","","","40% - 60%","0","100","0","10","10","x","75","63","x","80","80","56","56","67","90","100","78","100","43","33","0","78","43","90","50","89","89"
"21","2121","Gyllengården","","","","40% - 60%","0","100","37","16","25","100","65","47","54","84","61","71","38","38","95","64","83","79","46","39","33","73","30","84","50","94","84"
"21","2121","Sunnangården","","","","40% - 60%","0","100","11","37","5","100","79","53","47","89","56","88","33","53","89","71","94","74","50","59","13","67","62","88","18","100","78"
"21","2121","Sunnangården","Blåklinten/Sunnanbacken","","","40% - 60%","0","100","14","43","0","100","71","57","x","100","x","100","x","57","86","x","86","57","x","x","x","x","x","86","x","x","86"
"21","2121","Sunnangården","Lärkan/Svalan","","","60% - 80%","0","100","11","22","0","100","78","33","44","78","44","75","x","56","89","78","100","78","x","75","11","50","x","86","13","100","63"
"21","2132","Bergesta, Gnarp","","","","40% - 60%","0","100","14","43","14","82","82","54","42","75","73","85","50","63","100","90","83","92","64","62","17","71","90","83","31","73","69"
"21","2132","Hagängsgården, Harmånger","","","","40% - 60%","0","100","20","27","29","93","64","71","69","86","53","79","50","64","93","80","87","73","67","67","36","79","46","79","40","83","80"
"21","2132","Sörgården, Bergsjö","","","","40% - 60%","0","100","6","38","13","100","69","56","53","79","64","75","40","43","94","86","80","88","75","38","38","67","80","80","60","92","67"
"21","2161","Färila","","","","40% - 60%","0","100","9","40","9","100","95","60","58","90","76","64","50","47","91","89","95","86","75","71","11","77","76","95","40","89","80"
"21","2161","Färila","Mångs Pers","","","40% - 60%","0","100","0","x","14","x","x","x","x","86","x","57","x","x","86","x","x","x","x","x","x","86","x","x","x","x","x"
"21","2161","Färila","Solgården","","","40% - 60%","0","100","13","43","7","100","93","57","62","93","80","67","50","42","93","100","100","87","86","73","7","73","80","100","21","92","86"
"21","2161","Järvsö","","","","40% - 60%","0","100","43","40","5","95","86","62","67","80","70","79","40","67","95","88","95","85","80","58","32","94","59","85","37","87","81"
"21","2161","Järvsö","Öjegården","","","40% - 60%","0","100","43","40","5","95","86","62","67","80","70","79","40","67","95","88","95","85","80","58","32","94","59","85","37","87","81"
"21","2161","Ljusdal","","","","40% - 60%","0","100","23","40","19","81","73","62","67","71","65","63","52","65","90","75","78","72","51","56","28","62","35","78","45","82","76"
"21","2161","Ljusdal","Backsippan","","","40% - 60%","0","100","20","33","7","85","64","64","77","79","62","57","44","50","87","82","85","67","67","46","27","85","50","87","47","80","80"
"21","2161","Ljusdal","Gullvivan","","","40% - 60%","0","100","31","33","23","75","75","69","67","75","75","92","50","75","100","75","73","83","73","67","30","45","27","75","54","90","77"
"21","2161","Ljusdal","Gärdegården","","","40% - 60%","0","100","10","22","10","57","56","44","43","44","38","25","43","x","78","75","63","57","14","25","14","50","25","75","33","57","56"
"21","2161","Ljusdal","Källbacka","","","40% - 60%","0","100","20","70","22","x","90","60","70","67","67","60","60","80","90","67","90","67","33","70","40","50","30","70","30","88","80"
"21","2180","Attendo Pukslagarvägens VOB","","","","40% - 60%","100","0","30","26","21","39","78","83","73","83","77","71","56","53","100","86","88","92","44","90","18","81","50","100","52","100","88"
"21","2180","Attendo Pukslagarvägens VOB","Ext Älvkarleby","","","40% - 60%","100","0","31","31","21","44","92","93","77","93","83","86","80","55","100","83","86","93","56","91","33","77","40","100","50","100","86"
"21","2180","Attendo Pukslagarvägens VOB","Somatisk","","","60% - 80%","100","0","29","14","14","29","71","71","x","57","71","29","14","43","100","86","86","86","x","86","0","100","71","100","x","x","86"
"21","2180","Fleminggatans VOB 11, 15, 17","","","","40% - 60%","0","100","13","29","19","85","60","47","64","75","73","57","50","56","87","70","79","64","21","36","17","93","83","71","53","85","57"
"21","2180","Fleminggatans VOB 11, 15, 17","Demens","","","40% - 60%","0","100","13","29","19","85","60","47","64","75","73","57","50","56","87","70","79","64","21","36","17","93","83","71","53","85","57"
"21","2180","Forellplan","","","","40% - 60%","0","100","23","41","17","87","80","71","53","68","68","61","41","58","90","73","80","83","51","38","36","72","55","86","42","84","84"
"21","2180","Forellplan","Demens","","","40% - 60%","0","100","15","23","19","95","83","76","44","75","65","76","38","42","92","72","81","77","50","26","41","73","70","88","38","91","85"
"21","2180","Forellplan","Somatisk","","","60% - 80%","0","100","29","53","15","81","78","68","59","63","69","50","43","67","89","74","79","88","52","46","32","71","45","85","45","78","83"
"21","2180","Furugården","","","","60% - 80%","0","100","28","44","13","89","73","71","61","86","78","73","54","63","94","80","94","82","76","63","28","81","65","90","56","93","89"
"21","2180","Furugården","Demens","","","40% - 60%","0","100","23","37","23","83","75","74","59","87","77","83","58","76","94","81","93","80","76","61","35","77","68","93","64","93","87"
"21","2180","Furugården","Somatisk","","","60% - 80%","0","100","33","50","6","94","71","69","64","86","79","65","52","55","94","79","94","83","76","64","23","84","63","89","50","93","91"
"21","2180","Gävle Strands VOB","","","","40% - 60%","0","100","39","36","18","90","81","67","9","68","69","81","45","74","96","76","93","84","50","38","30","83","53","92","37","80","77"
"21","2180","Gävle Strands VOB","Demens","","","60% - 80%","0","100","36","18","27","86","88","67","22","80","56","78","38","71","100","x","90","89","38","50","33","88","x","88","50","78","80"
"21","2180","Gävle Strands VOB","Somatisk","","","40% - 60%","0","100","41","47","12","93","78","67","0","61","76","83","50","75","94","73","94","81","57","31","28","80","40","94","29","82","75"
"21","2180","Hilleborg","","","","60% - 80%","0","100","22","44","11","92","100","81","91","79","75","75","65","74","88","86","92","88","81","79","63","88","71","87","68","86","96"
"21","2180","Hilleborg","Demens","","","60% - 80%","0","100","0","29","13","86","100","75","86","86","x","x","x","x","100","x","100","100","x","86","x","100","100","100","75","100","x"
"21","2180","Hilleborg","Somatisk","","","60% - 80%","0","100","32","50","11","94","100","83","94","76","72","67","56","71","84","82","89","84","75","76","61","82","57","81","65","79","94"
"21","2180","Humana Södra Centralgatan","","","","40% - 60%","100","0","44","38","24","93","67","71","0","82","76","73","48","60","88","76","88","91","62","41","33","74","52","79","55","81","82"
"21","2180","Humana Södra Centralgatan","Demens","","","40% - 60%","100","0","44","31","31","91","60","69","0","87","80","73","45","46","81","69","79","81","67","30","25","100","80","81","50","73","75"
"21","2180","Humana Södra Centralgatan","Somatisk","","","60% - 80%","100","0","44","44","17","94","72","72","0","78","72","72","50","71","94","81","94","100","59","47","41","53","21","76","59","90","88"
"21","2180","Kristinelundsgården","","","","40% - 60%","0","100","33","48","15","81","70","62","58","67","66","72","41","42","88","80","85","88","81","70","38","83","68","81","52","83","79"
"21","2180","Kristinelundsgården","Demens","","","40% - 60%","0","100","27","55","27","88","73","73","40","64","80","70","29","44","100","78","91","91","73","56","10","82","63","73","64","78","82"
"21","2180","Kristinelundsgården","Somatisk","","","40% - 60%","0","100","36","45","9","79","68","56","71","68","59","73","47","41","82","81","82","86","88","79","53","83","71","85","45","86","77"
"21","2180","Selggrensgården","","","","40% - 60%","0","100","41","45","31","88","86","82","85","79","73","77","52","82","100","88","93","90","68","80","38","96","77","93","66","96","79"
"21","2180","Selggrensgården","Demens","","","40% - 60%","0","100","50","50","44","80","83","78","78","72","81","69","50","79","100","88","89","94","63","67","44","94","75","94","67","94","83"
"21","2180","Selggrensgården","Somatisk","","","60% - 80%","0","100","27","36","9","100","91","90","100","90","60","90","56","88","100","88","100","82","78","100","30","100","80","91","64","100","73"
"21","2180","Sjätte Tvärgatan 26","","","","60% - 80%","100","0","29","50","32","87","76","78","22","85","81","78","62","76","96","91","96","88","76","65","50","84","50","84","44","100","85"
"21","2180","Sjätte Tvärgatan 26","Demens","","","40% - 60%","100","0","36","45","45","88","90","82","20","82","73","82","71","71","100","100","91","100","71","75","50","75","57","89","60","100","90"
"21","2180","Sjätte Tvärgatan 26","Somatisk","","","60% - 80%","100","0","24","53","24","87","67","75","23","88","88","75","57","79","94","85","100","80","79","60","50","88","46","81","35","100","81"
"21","2180","Solberga","","","","20% - 40%","0","100","27","42","8","100","83","58","64","55","80","80","50","70","100","80","90","91","75","67","22","90","80","80","75","80","92"
"21","2180","Solberga","Somatisk","","","40% - 60%","0","100","x","29","14","x","86","57","x","43","x","x","x","x","100","x","x","86","x","x","29","x","x","x","86","x","86"
"21","2180","Solgårdsgatans VOB","","","","60% - 80%","0","100","24","29","24","94","80","83","87","85","79","75","60","63","100","79","100","100","71","61","33","94","65","84","43","88","95"
"21","2180","Solgårdsgatans VOB","Demens","","","40% - 60%","0","100","25","25","25","x","71","86","x","100","86","75","x","x","100","x","100","100","x","x","x","x","x","86","38","88","100"
"21","2180","Solgårdsgatans VOB","Somatisk","","","80% - 100%","0","100","23","31","23","100","85","82","90","77","75","75","67","62","100","80","100","100","82","75","42","92","67","83","46","89","92"
"21","2180","Stigslunds äldreboende","","","","40% - 60%","100","0","10","38","24","75","70","65","17","94","78","70","60","67","81","65","80","76","65","35","44","85","74","81","80","94","76"
"21","2180","Stigslunds äldreboende","Demens","","","40% - 60%","100","0","9","27","27","86","70","82","20","100","78","70","x","x","82","67","70","64","38","40","38","90","80","73","82","89","64"
"21","2180","Stigslunds äldreboende","Somatisk","","","60% - 80%","100","0","10","50","20","67","70","44","13","89","78","70","67","80","80","63","90","90","89","30","50","80","67","90","78","100","90"
"21","2180","Vallongården","","","","40% - 60%","0","100","24","39","9","98","70","47","79","57","53","51","32","53","91","68","75","77","53","45","34","60","45","73","35","78","68"
"21","2180","Vallongården","Demens","","","40% - 60%","0","100","21","42","11","100","82","50","80","69","71","65","64","64","100","69","72","78","42","41","29","80","77","87","47","89","78"
"21","2180","Vallongården","Somatisk","","","40% - 60%","0","100","26","37","7","96","63","44","79","50","43","43","19","48","85","68","77","77","59","48","38","48","28","65","26","67","62"
"21","2180","Vinddraget 14","","","","60% - 80%","100","0","38","50","17","67","66","57","40","82","61","55","58","50","86","62","82","76","65","48","42","72","43","65","56","61","74"
"21","2180","Vinddraget 14","Demens","","","40% - 60%","100","0","40","50","27","50","60","57","38","100","71","53","67","57","87","58","86","80","62","40","36","60","43","79","53","71","73"
"21","2180","Vinddraget 14","Somatisk","","","60% - 80%","100","0","36","50","7","83","71","57","42","64","50","57","50","43","86","64","79","71","69","57","50","86","44","50","58","44","75"
"21","2180","Ängslyckan","","","","40% - 60%","0","100","45","30","9","100","90","90","89","90","80","90","63","x","90","78","88","89","75","78","43","89","57","100","33","88","100"
"21","2180","Ängslyckan","Somatisk","","","60% - 80%","0","100","50","25","13","100","88","88","88","88","75","88","71","x","88","75","86","86","71","75","x","88","x","100","38","x","100"
"21","2181","Karl Johansgården dbo","","","","20% - 40%","0","100","29","14","14","x","x","x","x","x","x","x","x","x","x","x","71","x","x","x","14","x","x","71","43","x","57"
"21","2181","Kremlan","","","","40% - 60%","0","100","28","29","14","81","69","52","54","62","59","66","38","37","91","83","88","88","38","52","19","68","54","79","22","93","86"
"21","2181","Kremlan","Kremlan  4-5 äbo","","","40% - 60%","0","100","40","30","0","75","70","44","56","44","44","44","38","29","90","75","67","78","x","38","25","71","x","88","30","100","80"
"21","2181","Kremlan","Kremlan 1-3 + 6 äbo","","","40% - 60%","0","100","13","21","7","77","60","43","44","53","50","73","30","45","93","77","92","93","33","43","8","57","42","67","20","92","87"
"21","2181","Kremlan","Kremlan dbo","","","60% - 80%","0","100","36","36","36","x","80","70","60","90","89","73","x","33","91","100","100","91","44","78","30","86","x","90","18","89","91"
"21","2181","Lillviksgården","","","","40% - 60%","0","100","31","56","19","93","94","75","85","73","71","81","55","62","94","93","100","81","54","67","14","94","93","94","56","92","88"
"21","2181","Lillviksgården","Lillviksgården äbo","","","40% - 60%","0","100","38","62","15","91","92","69","90","67","75","85","56","60","100","100","100","85","58","67","15","92","92","92","54","100","85"
"21","2181","Ovansjögården","","","","40% - 60%","0","100","17","35","6","75","76","44","85","94","76","94","62","67","100","100","88","100","80","71","31","80","33","94","50","100","94"
"21","2181","Ovansjögården","Ovansjögården äbo","","","40% - 60%","0","100","13","36","7","69","71","47","90","93","71","93","50","58","100","100","86","100","83","71","29","77","27","92","47","100","93"
"21","2181","Solbacken dbo","","","","20% - 40%","0","100","14","x","13","x","x","x","x","x","x","86","x","x","100","x","x","x","x","x","x","x","x","x","25","x","75"
"21","2181","Solängsgården","","","","40% - 60%","0","100","14","43","14","100","57","86","x","86","x","86","x","x","100","x","57","100","x","x","x","86","71","100","57","x","86"
"21","2181","Tallen äbo","","","","40% - 60%","0","100","0","33","13","91","73","31","50","57","50","62","38","73","92","62","86","86","42","46","23","64","64","80","40","80","71"
"21","2181","Ängsbacken","","","","20% - 40%","0","100","13","30","22","88","64","61","28","70","62","64","63","72","100","83","95","95","40","45","28","85","68","78","41","83","73"
"21","2181","Ängsbacken","Ängsbacken äbo","","","40% - 60%","0","100","6","18","18","85","56","71","21","71","63","63","62","69","100","79","93","93","33","43","15","79","57","76","35","85","69"
"21","2181","Åsgården","","","","40% - 60%","0","100","36","50","9","80","90","82","55","82","80","82","88","70","100","90","100","91","75","70","40","78","63","91","45","100","80"
"21","2181","Åsgården","Åsgården äbo","","","40% - 60%","0","100","25","50","0","75","100","75","63","75","71","75","86","71","100","100","100","88","71","71","43","86","x","88","50","100","75"
"21","2182","Björkbacka","","","","40% - 60%","0","100","41","59","18","89","82","68","52","91","73","81","55","62","100","89","90","90","57","45","33","89","75","86","59","77","86"
"21","2182","Eklunda","","","","20% - 40%","0","100","38","38","38","x","57","63","x","63","63","88","x","57","100","x","88","100","71","100","57","86","86","88","63","x","86"
"21","2182","Enriset","","","","40% - 60%","0","100","10","30","17","83","71","62","39","79","58","65","19","35","82","73","89","81","41","33","38","57","33","84","40","78","69"
"21","2182","Forsgården","","","","40% - 60%","0","100","25","36","8","91","67","78","63","78","89","80","x","57","100","89","100","100","67","56","50","89","71","90","50","100","80"
"21","2182","Hedbacka","","","","40% - 60%","0","100","17","25","22","94","83","81","88","94","76","88","62","79","100","85","94","89","81","75","47","94","85","88","41","93","88"
"21","2182","Kastanjen","","","","40% - 60%","0","100","21","50","7","100","100","69","64","93","86","86","62","69","100","83","100","93","67","93","64","69","62","100","50","x","93"
"21","2182","Linden","","","","40% - 60%","0","100","31","69","23","90","92","69","82","62","60","77","56","75","92","85","92","85","67","69","15","58","58","92","46","88","85"
"21","2182","Åsgården","","","","40% - 60%","0","100","13","40","13","95","67","46","48","78","60","61","44","45","83","74","89","82","50","30","31","60","55","83","45","84","75"
"21","2183","Arbrå","","","","60% - 80%","0","100","19","31","8","90","60","58","83","87","76","82","44","68","96","95","83","91","68","59","40","91","59","79","26","94","83"
"21","2183","Arbrå","Ängslunda","","","60% - 80%","0","100","19","31","8","90","60","58","83","87","76","82","44","68","96","95","83","91","68","59","40","91","59","79","26","94","83"
"21","2183","Arbrå","Ängslunda","B","","60% - 80%","0","100","18","27","0","100","50","67","86","100","100","100","x","57","100","100","90","100","57","44","50","90","60","73","36","100","90"
"21","2183","Bollnäs","","","","40% - 60%","0","100","25","29","16","85","73","57","63","59","64","64","47","61","94","80","91","88","64","48","26","80","63","85","42","92","81"
"21","2183","Bollnäs","Gutenberg","","","60% - 80%","0","100","36","41","27","89","91","67","68","45","59","77","50","71","95","90","91","95","75","67","45","86","76","86","45","95","86"
"21","2183","Bollnäs","Gutenberg","Gruppboende 3","","80% - 100%","0","100","14","29","14","x","100","71","x","71","86","71","x","x","100","86","86","100","86","57","43","x","x","71","57","x","86"
"21","2183","Bollnäs","Hamrelund","","","40% - 60%","0","100","32","32","21","91","74","56","56","72","72","71","62","67","95","69","89","89","68","61","32","86","50","84","50","93","83"
"21","2183","Bollnäs","Hamrelund","Gruppboende 1 och Trapphus","","40% - 60%","0","100","10","20","10","x","70","33","57","56","56","50","63","60","90","50","90","90","50","78","40","100","50","80","67","100","78"
"21","2183","Bollnäs","Hamrelund","Gruppboende 2 till 4","","40% - 60%","0","100","56","44","33","x","78","78","56","89","89","100","x","75","100","x","89","89","89","44","22","x","x","89","33","86","89"
"21","2183","Bollnäs","Karlslund","","","20% - 40%","0","100","11","19","4","78","56","50","63","63","62","50","33","45","92","75","92","81","47","24","4","71","58","85","33","88","75"
"21","2183","Kilafors","","","","40% - 60%","0","100","11","43","10","100","75","33","43","22","50","40","14","50","89","63","89","67","44","13","22","75","57","67","20","38","50"
"21","2183","Kilafors","Hällagården","","","40% - 60%","0","100","11","43","10","100","75","33","43","22","50","40","14","50","89","63","89","67","44","13","22","75","57","67","20","38","50"
"21","2184","Centrala","","","","40% - 60%","0","100","23","33","19","84","69","48","60","70","63","61","39","49","92","75","77","81","47","49","25","75","43","80","48","80","77"
